id	text	author_id	label	AID1	AID2	AID3
1336004843081756678	@LandkreisBZ @MPKretschmer Das Klinik-Personal in #Bautzen leistet schwere, herausfordernde Arbeit. Die beste Unterstützung wäre, wenn alle anderen sich konsequent an die Infektionsschutz-Regeln halten und Zivilgesellschaft+Politik die rücksichtslosen #Querdenken - Leute ins Leere laufen lassen. #Corona	620968837	abusive	nan	abusive	nan
1260530717844520960	Und nie ist etwas daraus geworden. Die Kanzlerin erklärt: Klima-Politik Umwelt-Politik Finanz-Politik Energie-Politik Europa-Politik Flüchtlings-Politik Integrations-Politik Corona-Politik 😂😂😂 https://t.co/OVFI20mSpv	320223296	not	not	nan	nan
1361242120565186564	"@akm0803 Ich weiß nicht, was ""schlimmer"" ist. Den düsteren Zustand, den wir jetzt mit den Altparteien haben oder einer @AfDimBundestag, die sich während dieser Plandemie für unsere Rechte einsetzt.   Ich weiß, was ich im September wählen werde. 🔵"	1354789261342617602	not	not	nan	nan
1331683313619267586	@Zellstoff11 @florianelbers @TeamKenFM Dich fick ich auch noch!	362373354	abusive	abusive	nan	nan
1294365051378438144	@herold_gunter @Al_uminium1 @TeamKenFM Hätten Sie auch nur im Ansatz Ahnung von unserem Wirtschaftssystem und würden die Bilanz der EZB über den Verlauf der vergangenen vier Monate sehen würden Sie nicht so einen unglaublichen Quatsch von sich geben.	1253005220138844161	not	nan	nan	not
1302184887865225216	@TeamKenFM Für mich ist es keine Beleidigung, weil ich Corinna nicht anhänge. Covidioten sind die, die den Pandemie-Mist glauben.	2966398589	abusive	nan	abusive	nan
1319604976591785984	"@TeamKenFM Ja gibt es.  Außerhalb der Klimawandel- und Corona Leugnerblase nimmt man neue Erkenntnisse auf und passt seine Maßnahmen an. Ein Vorgehen dass man als Vollerleuchteter in Eurem Dunstkreis natürlich nicht kennen muss.  Man ""meint"" ja vorher schon alles.  Nur Wissen geht anders."	1296726048781082624	not	nan	not	nan
1254432404078501888	Eine Sammlung von Verschwörungshanswursten wie aus dem Bilderbuch. Wer ist DEIN Lieblingshonk? 1. Befehlsnotstand!!1! 2. #NWO 3. Die Corona ist unser Freund 4. Faschingsprinz #KenFm auf dem Prunkwagen 5. Das Virus aus dem Labor 6. Bill Gates ist schuld 7. Die BRD ist besetzt https://t.co/lX6tTi05tq	1095718526323691520	abusive	abusive	nan	nan
1254464394056122373	@COMPACTMagazin Du bist eine Lüge. Dich gibt es gar nicht. Blöde Naziglucke.	2945708297	abusive	abusive	nan	nan
1300132355634540549	@TeamKenFM @querdenken711 Grundrecht am arsch ihr idiotenpack	1137402353513062400	abusive	nan	abusive	nan
1333046053608837125	@AnderesMein @COMPACTMagazin Das Regime in der BRD setzt immer größere Teile der Verfassung außer Kraft, errichtet eine totalitäre Herrschaft, hat Parteien, Medien, Kirchen, Zivilgesellschaft gleichgeschaltet, unterdrückt die Opposition mit Gewalt. Die BRD wird zu einer knallharten Diktatur.	1272189441499693059	not	nan	not	nan
1327225915751997440	@TeamKenFM Die bringen ja nicht mal ihre ach so tolle Corona-App vernünftig hin🙈😜	1258468627495497729	abusive	nan	abusive	nan
1300781999419002880	@unabgehangte @AnitaSeifert3 @TeamKenFM Hier wird gar nichts geschürt und erst Recht keine Panik, ausser Sie lesen nur die Überschriften gewisser Zeitungen und Youtube-Kanälen.	822580574778957827	not	nan	not	nan
1302211230371807232	@floburkhardt @BILD Warum müssen 410.000. Klinikangestellte in Kurzarbeit? Warum gehen Bestattungsunternehmen insolvent? Warum gibt es dieses Jahr so viel weniger Grippetote? Die Zahlen in Amerika wurden kürzlich aktualisiert: nur 6% der Toten sind auf CoVID zurzuführen ...	1242026113645326347	not	not	nan	nan
1302859463112699904	@TeamKenFM Der Spahn gehört vor ein Gericht. Genauso wie der Rest der ganzen Verbrecher!!! https://t.co/FA3pM9JtcG	1048623845958193153	abusive	nan	abusive	nan
1348684432723619841	Über 100.000 neue Migranten im Jahr 2020 sind Katrin Göring-Eckardt immer noch nicht genug.  Auf dem Kurznachrichtendienst Twitter fordert die Grünen-Fraktionschefin die Aufnahme neuer Migranten aus Griechenland und Bosnien.  https://t.co/zDAbCP4Yg2	740674621851238401	not	not	nan	nan
1323721986653200385	@TheRealMoe_O @TeamKenFM Und das glaubst du, was du von dir lässt. Sie wussten auch, dass die 2. Welle kommt. Hallo🙈	2308282306	not	nan	not	nan
1300866425616293888	@WiderstandistP3 @marleyHere41 @COMPACTMagazin Hahaha - ich bin aus Dresden! Ist das für die ein anderer Planet?	347149586	not	not	nan	nan
1354124303676137474	Nochmal für alle zum Mitschreiben:   ES GEHT HIER NICHT UM DAS VIRUS!  #diktatur #GreatReset #Totalitarianism #covid19at https://t.co/fnQrklC7tP	786518252838989824	not	nan	not	nan
1338102817672867841	@waschhaus_weide Ich weiß nicht ... ich hab das anders verstanden, sonst wäre es doch kein Shutdown 🙈... ich warte jetzt auf Nachricht von der SL	696413888968007680	not	not	nan	nan
1346152527562219522	Skifahren ist die beschissenste Idee überhaupt!  Ob mit oder ohne #Corona #Pandemie	1237849600679006208	not	not	nan	nan
1321463828522172418	@TeamKenFM Ich würde ja blöde Kuh sagen, aber das verbindet mir meine gute Erziehung 😵😵	41888720	abusive	nan	abusive	nan
1299742997345636353	@TeamKenFM sieht aber nach deutlich mehr aus.	981187796940582912	not	nan	not	nan
1331950670157590529	Warum braucht man einen #Impfstoff für eine Erkältung mit 99,8% Überlebenschance, wenn es Therapeutika gibt?  Trump sprach das im März an, damals hätte die #Plandemie schon beendet sein können. https://t.co/2kz0uw6rgr	1290656362595221505	not	nan	not	nan
1346762432677621762	Hoffentlich morgen auch in unserer Stadt ! Wir wollen auch mal die Sau rauslassen. Steckt Euch Euer #Corona in den Arsch.   #Plandemie #Hoaxed #Absurdistan #DeepStateCorruption https://t.co/B1PzaOOo4n	488615658	abusive	abusive	abusive	abusive
1250772763071131648	@COMPACTMagazin Fragen über fragen..... https://t.co/jQyGGdygqr	1213095316657860608	not	not	nan	nan
1347690073362489346	@anabranco70 @_GoldeneMitte Meine Kinder gehen in die Kita und in die Schule. Gute Sache, weil dort Freunde sind und trotz allem Förderung stattfindet.Traurig für die Kinder, die nicht in die Notbetreuung dürfen. Von Corona geht für Kinder keine Gefahr aus. Bitte beruhigen Sie sich.	1058396767606190081	not	nan	not	nan
1340037291058847745	@COMPACTMagazin @Koeln Selten so eine dumme Idee gehört.  Ob das einer einzelnen Person eingefallen ist. 🤔	1333519129026961411	abusive	nan	abusive	nan
1356246664084905990	@TeamKenFM So viele wollen sichcdoch bestimmt nicht impfen lassen. Was dann? Zwangsimpfung?🤷🏼‍♀️	2273640720	not	not	nan	nan
1350909728541581312	Jetzt darf man nicht mal mehr die Nachrichten aus dem Nachbarland sehen. Wieso nicht? #Impfstoff #BioNTech https://t.co/tRygRGswTl	1284478953063878656	not	not	nan	nan
1362422503675744260	Man kann getrost davon ausgehen, dass sie sehr wohl weiß mit wem und was sie es zu tun hat. MbM ist kein objektiver/kritischer/investigativer Journalismus sondern Propaganda für die Herrschenden.  Mal mehr mal weniger subtil und auffällig.  #BigPharma #lockdown #Grundrechte #MSM https://t.co/GILwqtqaOV	1057614354659622912	not	nan	not	nan
1325713491290939392	@maseltoev @TeamKenFM Gaylord, dampfender Kackhaufen und erklärter Antidemokrat, beim Absetzen seines dritten Bildchens. Gaylord, der kleine Kotz- und Kacka-Fetischist, macht sich sonst vor Angst in die Hosen.  #hilfefürgaylord	1096228620	abusive	abusive	nan	nan
1293896084071342081	@BSchnei05558079 @TeamKenFM Also ich finde Ihr Bild diskriminierend und männerfeindlich, deshalb habe ich es direkt mal an die Antidiskriminierungsstelle des Bundes weitergeleitet, gut das es sowas gibt. 👆👆👆😝😉	1263076514557542400	not	not	nan	nan
1317147793979559937	@PrimaxXN37 Korrekt!  Das stimmt auch.  Alte Leute, Übergewichtige!!, Diabetes-Patienten, Menschen mit Herzproblemen   (Aber alles Menschen, die wegen dem Virus gestorben sind und nicht wegen ihrer schlechter Körperliher Kondition)	4089321611	not	not	nan	nan
1292221446580772864	@zsuiram2 @uidesc0 @U_R_2_Serious @OpaPaul1895 @Coronarealist @Schroeder_Live Wer das gesagt hat ist vollkommen egal. Tausende Menschen, und ich Rede nicht von Medizinern, tragen seit Jahrzehnten Masken. Jeden Tag 8h lang. KEINER hatte jeh Gesundheitliche Schäden da durch. Also setze das scheiß Ding auf, denn ohne verstößt du gegen MEINE Grundrechte.	1083441980850479104	not	not	nan	nan
1334399974071734272	"@holgerkopp Wird bald ein morgendliches Ritual wie Zähneputzen. Freu mich schon auf die Werbespots ""Morgens PCR, abends Schnelltest"" 😉"	1235251713852018694	not	not	nan	nan
1358046469266284547	"Was für ein ""Zufall"" aber auch...‼️ #Korruption #Impfzwang #Kollateralschäden #Zensur #BigPharma #lockdown #Grundrechte #StayHome #Pressefreiheit #MSM #DavosAgenda #GreatReset #Grundgesetz #Impfstoff #Corona #ZeroCovid #Merkel https://t.co/CWITjUbGFJ"	1057614354659622912	not	nan	not	nan
1298709283920416775	@GesetzDesTages @TeamKenFM Er hat gesagt, wir sollen nicht Demonstrieren. Seit wann ist Spazieren eine Straftat	1261358531766292481	not	nan	not	nan
1287730174679752704	@TeamKenFM So langsam wird’s auffällig gefährlich...	23943142	not	not	not	indifferent
1362465101186539523	@its_me_riccardo @KaiSchulze_ Danke, hab ich gelesen und kann Idee nachvollziehen. Zeigt aber auch, daß Wiesendanger recht haben könnte mit der Behauptung, von/ über Fledermäuse kommt's speziell in der Region Wuhan nicht.	1280119694809325570	not	not	nan	nan
1336767983776116740	@TeamKenFM Verglichen zu den letzten Jahren haben wir NICHT MEHR Tote als sonst. An was auch immer gestorben wurde... schaut euch die Grafiken an!!!  https://t.co/nes4TAoFVq  https://t.co/d8DyzibH91 https://t.co/LgtVSGuX0V	1245084710230990853	not	not	nan	nan
1293940358309728256	@My_little_Dread @kampfkewob @PSYCH0THERAPlST @BSchnei05558079 @TeamKenFM Wann wurde nochmal die Testzahl mit nichtvalidierten Tests verdreifacht um die Kurve schön spitz zu machen KW 12? Wann war noch mal die Einführung der Maskenpflicht, ach ja, als die Zahlen dramatisch stürzten KW 17. Und wenn man dann noch die Inkubationszeit einrechnet. Ein Witz.	1240683665237192706	not	not	nan	nan
1337463330747854849	Da schläft man einmal auf dem Sofa ein ... und schon verhängt #Sachsen den #lockdown 💪🏼 sagt mir, dass das kein Traum ist.   #StayHome #Neuinfektionen #schule #	3034971886	not	not	nan	nan
1347801116910751744	@CastelliDon @TeamKenFM @MailOnline Werd ich, keine Sorge😂...	1278714738336305152	not	not	nan	nan
1301871846011305986	@TeamKenFM Aber lieber Ken jetzt wo man sich so tolle Bußgelder ausgedacht hat und wer denkt eigentlich an die Maskenindustrie??	1154078786226479104	not	nan	not	nan
1309637118713573376	@TeamKenFM Aber nur von 9 bis 23 Uhr? Hat das Virus eine Uhr an?  Namaste	1142347085712433152	not	nan	not	nan
1340553095475019777	@tagesschau Sinnlos. Das Virus findet einen Weg.	778442132	not	not	nan	nan
1356681167311937537	@damnjessieh_ @schninx @Wolfspirat @HasselPe @JonnyDiscofox @WimOphey Sie sagen, das sie es nicht unterscheiden können, darum die Grippestatistik aufgeben. Ergo geht alles in Covid Statistik rein. Merkste selber?	96000129	not	not	nan	nan
1346650044980719616	Dann wissen wir endlich ein Land wo wir hinflüchten können Raus aus dem wahnsinnigen #Deutschland  #Slowenien ohne #Corona-Schauspiel  Allerdings investiert seit Jahren der #muslim Staat #Katar  in den südeuropäischen Staat = Fuss in der Tür von #Europa https://t.co/4ETHiHoBL3 https://t.co/qkfwAcvBeS	1208542352958201857	not	not	nan	nan
1250224147810091009	@hendrikstreeck @TheBinderLab @ChanasitJonas Die Toten der Influenza sind statistisch hochgerechnet, korrekt? So wie 2017/2018, als die ca. 1650 Toten für DE auf 25000 hoch gerechnet wurden? Wonach sich ergeben würde, dass Covid19 derzeit die starke Influenza Welle von 2017/2018 bereits deutlich überholt hat.	946345749637419008	not	not	not	not
1325473856627335169	@SET0__KAIBA @Tr67945166 @GoodSvejk @TeamKenFM Wie würdest du dein Auftreten bezeichnen?	1261013677295181826	not	not	nan	nan
1277615426525110272	@AKS03350356 @lawyerberlin @Gertel03119574 Jop, die letzten Monate haben sich millionen Amerikaner zum ersten Mal Waffen gekauft. Erst wegen Corona, dann wegen den Plünderungen	608776113	not	not	nan	nan
1340686211501838336	@de_rt_com Danke Herr Kubicki.  Schließen Sie sich Herrn Kubicki an, Herr Lindner? @c_lindner	724736746810789888	not	not	nan	nan
1329332324601892864	@philst12 @dumk0ff @TeamKenFM Wir sehen in den Nachbarländern und weltweit eine ganz klare Übersterblichkeit.   Keine der Maßnahmen ist neu. Das konnten die Gesundheitsämter bei anderen Krankheiten immer schon verfügen.  Oder erklären Sie mal welches Grundrecht genau stärker eingeschränkt wird als vorher.	1153403089610780672	not	nan	nan	not
1316415449282818049	@COMPACTMagazin Wie bei euren AfD Nazikumpeln und ihrem Lehrer melden portal?	1180505413	abusive	nan	abusive	nan
1248864522087084033	"@DerGrosseNagus @libermeme Warum sollte man die bitte Faken? Sollte man irgendwas durchsetzen wollen nimmt man einfach ein echtes Virus. Den ""Eliten"" ist es auch völlig Wurst ob da Millionen Menschen verrecken hat sie in der Vergangenheit auch nicht interessiert."	4871682101	abusive	abusive	nan	nan
1297241152672989184	@Felucius69 @eva_leisner @COMPACTMagazin Wer lesen kann ist klar im Vorteil.	1294803926433370112	not	not	nan	nan
1291318904749543425	@COMPACTMagazin @Besser_Deniz @aziz_b Ich bin einer der von euch so geliebten Rassedeutschen und möchte auch, dass die #Covidioten abgeschoben werden, damit meine Familie vor deren Ignoranz und Fahrlässigkeit geschützt ist.	2348613991	abusive	abusive	nan	nan
1298719148340518912	@nautilantin @Bonzo12654017 @TeamKenFM Ja, entlarvt ich bin ein Bot. Ihr seid sehr schlau, dass ihr das sofort festgestellt habt. 😉	26456805	not	not	nan	nan
1263062721211379713	@Joshimitj @PaulchenM69 @BerlinSoul @faznet Wie kann es seriöse Studien zu Langzeitfolgen geben, wenn das Virus noch keine lange Zeit auf der Welt grassiert.	825638098096766976	not	not	nan	nan
1295288080669302784	@TeamKenFM Na dann auf weiterhin fröhliches TESTEN, kost ja Nix😡	1266509411536834561	not	nan	not	nan
1346109300964548612	@chaosimkittel @___Jeannette__ Es haben leider nicht alle Kirchen ihre Gottesdienste abgesagt. Wir schon. Für den gesamten Lockdown.	2160707671	not	not	nan	nan
1262881742400245760	@xoryps Jüngstes Beispiel: Friedrich Merz. Aufgrund der Corona-Krise fordert er die Überprüfung sämtlicher staatlicher Leistungen. Auch Transferleistungen wie Hartz4 dürften kein Tabu sein. Er ist also der Ansicht, dass man denen sie nichts haben auch noch was wegnehmen könnte....	880736058916442112	not	not	nan	nan
1362776419554766849	@AlexAregger @nau_live Die Mauer des Schweigens ist nach 12 Monaten gebrochen. Es ist eine Verschwörung in #Bern #Schweiz und das Volk wird belogen.  Auch ist der Virus künstlich, eine Biowaffe, die entsprechend gezielt gegen Feinde von #TheGreatReset eingesetzt wird. https://t.co/2PNpmuSmw8	863279108591112193	abusive	abusive	nan	nan
1328352031430615040	@TeamKenFM Deutschlands Schilderwald muss erweitert werden: https://t.co/9iK43HlJS9	1272264004308795394	not	not	nan	nan
1348363143853047808	@de_rt_com Wenn Sie ein Geschäft öffnen, obwohl es verboten ist, riskieren Sie eine Geldstrafe von mindestens 2.500 Euro, bei wiederholtem Betrieb sogar bis zu 25.000 Euro,	2975129091	not	not	nan	nan
1310987487653789704	@COMPACTMagazin Das ist gut, das bringt Spaltung und Opposition gegen eine verfehlte Politik. Das Vertrauen ist verspielt ! Der Zusammenhalt dahin !	823553999605559296	not	not	nan	nan
1311031743781187585	@unabgehangte @COMPACTMagazin Ich verstehe den Zusammenhang deines Kommentars weder mit dem Tweet vom Compact Magazin noch zu meiner Antwort.	1226254473070366720	not	nan	nan	not
1334808861652480002	"""...Menschen, die sich von Covid-19 erholt haben und Antikörper aufweisen, sollen demnach nicht für Immunitätszertifikate infrage kommen. Die WHO empfiehlt zudem auch keine internationale Reiseerlaubnis für Menschen, die sich vom Virus erholt haben..."" ❓ https://t.co/x40JgCYbzu"	1156934324412977155	not	not	nan	nan
1251271507378044934	#BillGates arbeitet hart am Corona Impfstoff mit #Inovio . Da geht die Aktie gleich 500% nach oben. Obwohl das Unternehmen noch nie Pharmazeutische Produkte hergestellt hat. Alles Gute bei der Impfung. https://t.co/o2Miypd2Vl	989588806901944323	not	not	not	not
1357720455294164992	@janskudlarek Völlig fehleingeschätzt bis heute. Sollte zur Lockdown Pflichtansehung gehören.	215393001	not	not	nan	nan
1346770403906228224	@de_rt_com Außerdem dürfen sich zwei befreundete Paare nicht treffen, aber wenn von dem einen Pärchen sich nur einer mit dem anderen Paar treffen möchte, ist das okay?! Das ist logisch nicht nachvollziehbar...	889029666056679424	not	nan	not	nan
1343537832816750592	@COMPACTMagazin Da sind doch eh überall Neger und Ausländer und Flüchtlinge.	1213796452159221760	abusive	abusive	nan	nan
1309175274148425728	@Karl_Lauterbach Warum wir nicht mal Herr #Bhakdi  auch mal mit eingeladen, um über Corona zu sprechen?	851074149510520832	not	not	not	indifferent
1352056994853777417	@Dissident2021 Hier wird es schlimmer, als in China. Wir werden uns noch umschauen. Die drehen jeden Tag ein bisschen mehr die Schrauben fester, die testen, wie weit die gehen können. Und wie es aussieht, machen alle mit und alle halten die Schnauze. Was für Idioten! Ausgangssperre,  Redeverbot	3053231578	abusive	abusive	nan	nan
1251410849794850817	#Covid kann auch lustig sein. Lacher des Tages! Chinesen stellen Betten in altes Bürogebäude und feiern es als Krankenhaus.  Hier die Anweisung, das alte Bürogebäude umzubauen.  https://t.co/MJi7HCzP8v https://t.co/RngcrMTFD0	884095964730019841	not	not	nan	nan
1288966420567654405	@cruisenews_de @DSM_Nordkirche Eins ist sicher . Durch die Corona Krise gibt es zu viele Schiffe . Der Traum von der Kreuzfahrt ist bei vielen Touristen eher ein Albtraum geworden...... Zuviele Menschen, auf Zuwenig Raum.	1051083550274084865	not	not	nan	nan
1321046221994270720	@COMPACTMagazin durch die Maskenpflich ist Steuer auf den  Luft zum atmen eingeführt . Eine Maske kostet 1,50 € wenn du nicht trägst kostet 250€ 🤣🤣	819680142368849921	not	nan	not	nan
1325039367941984256	Na so was ! Da will Donald Trump also nicht klein bei geben nur weil #CreepyJoe das für angemessen hält. Der hat sich heut' morgen übrigens schon ein Loblied gesungen und die Amerikaner auf #Corona eingeschworen und das Impfen. Selbst der Fox-Reporter war verlegen ! #Trump2020 https://t.co/KM4AOSDWEK	488615658	abusive	abusive	nan	nan
1320779414586667008	"10 Vermummte stürmen und besprühen S-Bahn. Ein Teil der Gruppe blockierte die Wagentüren und betätigte die Notbremse, der andere Part besprühte die Waggons auf einer Fläche von 70 Quadratmetern. Info: In der ""Bremer Str"" befindet sich ein wg Corona abgeriegeltes Asylheim #Dresden https://t.co/HP4IQGHMPL"	229837716	not	not	nan	nan
1357640075778088960	Die Politik sollte endlich mitbekommen haben, dass die Stimmung zu Corona Maßnahmen kippt und weiter Maßnahmen  ohne Evidenz und ohne Strategie nicht länger akzeptiert werden	56129480	not	not	nan	nan
1324770135580823552	@Bratensau @Cetonia__aurata @TeamKenFM Genau. Brutal schnell verbreitet sie sich, darum ist die Kurve im Frühling und Sommer völlig abgeflacht, wie bei jeder Grippewelle, weil Covid-19 ja so brutal ansteckend und gefährlich ist. 😂 Naja, hauptsache ihr glaubt daran.	972452157592129538	not	nan	not	nan
1306492645259255809	Angenommen, die #maskenpflicht würde ab morgen bundesweit wegfallen und durch ein Maskengebot auf freiwilliger Basis ersetzt werden.  Wie würdet ihr damit umgehen? #COVIDー19 #Corona #CoronaVirusDE #Maskenverweigerer #Neuinfektionen #plandemie	2742410948	not	not	nan	nan
1300693403001401345	@murdoc222 @_Melo_Mukami_ @RitokopterFynn @daarin @ThisisKingThor @DurdenGaming Aber das Institut von Püschel hat in über 90 % als Todesursache Covid festgestellt.	1065348913069256709	not	not	nan	nan
1327509797760077824	@COMPACTMagazin Sie werden so lange weitermachen,  bis es sie nicht mehr gibt. Dann ist es an uns ein neues und gerechteres System aufzubauen.	270827154	not	nan	not	nan
1305936697331417090	@BILD Dr. Li-Meng Yan sagt, die wahre Herkunft des Virus mit dem Namen SARS-CoV-2 sei womöglich ein Militärlabor in Wuhan – aber nicht der dortige Tiermarkt	3802358121	not	not	nan	nan
1351520523549888512	@_Schecki @Grund_gesetzt @cherami85 Auch das Öffentlich Rechtliche sagt, dass 2020 ein ganz normales Jahr war. Untersterblichkeit bei Jüngeren, normal bei den Mittelalten, und leichte Übersterblichkeit bei Hochbetagten, vermutlich Corona-Leugner: https://t.co/XYT5TZ4KcN	525880776	not	nan	nan	not
1295379289140072449	@Neuron_1337 @AktarNaciye @TeamKenFM Unter normalen Umständen gehen Sie ja nicht wegen einer Erkältung gleich zum Arzt, bzw. lassen Sie sich auf Rhino testen. Jetzt erfolgt der Test ja automatisch bei bestimmten Symptomen (so zumindest die Aussage meines Hausarztes)	1278714738336305152	not	not	nan	nan
1321435591792361472	"@Neuron_1337 @MaskedFarmer @alomino00 @TeamKenFM Plus #PCRGATE in his face aus vertrauenswürdiger Quelle https://t.co/DWMRjqiJ25 Diese Oberste ""Wissenschaftlerin"" ist nix als eine veritable Schande, nicht nur in #Corona"	1124562535427051521	abusive	abusive	abusive	nan
1318849322524594176	@TeamKenFM Ich verstehe nicht was die dort machen sollen.  Prüfen ob die Bürger sich nicht auf der Straße aufhalten? Und was dann? Die Bundeswehr hat doch keine Handlungsbefugnis. Was ein Schwachsinn. Nur Panikmache!	1303253267741323264	not	nan	not	nan
1339241274294083585	"Habe mit einer Bekannten geredet. Auch Corona Jüngrrin zur liebe ihrer alten kranken Mutter. Große Konjunktion kam auf, da sie den 21. Dezember erwähnte. Erklärt was das ist, welche Planeten, usw. Sie dann: ""Denkst du, das an den Tag der Jesus zurückkehren wird?"" Sie hofft darauf"	994518856038264832	not	not	not	indifferent
1347556309370023936	Fake accounts dominieren die Kommentarlisten bei @facebook zum Thema #Covid_19. Nur deshalb erscheinen Statements der #Coronaleugner und #Impfung|sgeger so häufig. Betroffen sind vor allem die Seiten wichtiger #Medien. #disinformation #Russia #Russland https://t.co/fV7fITKeeN https://t.co/O2dH9Au3sq	1294576949738844161	not	not	nan	nan
1252302799037173761	@WwLuxx @COMPACTMagazin 2013: Dr. Zhengli Shi (Wuhan) isoliert und experimentiert damit. 2015: gezielte Analyse und Maus Versuche, die humane tödliche Lungenkrankheiten mit einem neuartigen Corona Vorhersagen. Ihre Arbeiten sind publik. https://t.co/AWUrXzHYQf	535938214	not	not	nan	nan
1355121376324177921	@de_rt_com Der Himmel ist übrigens blau und Wasser ist nass 🙄	1331552619848982529	not	not	not	indifferent
1322127520486084609	@TeamKenFM Könnte ja auch gleiches Vorgehen wie damals gewesen sein!? Siehe ab 6:15 min.  https://t.co/EHy0IJ4FD4	1484215272	not	not	nan	nan
1300878364522274816	@wmoebius @marleyHere41 @COMPACTMagazin Nein, damit meine ich sie !	1296350643846864897	not	not	nan	nan
1328324657024536580	@jens140180 @TeamKenFM @c_drosten Was ist das denn für eine Art und Weise @TeamKenFM? Kritische Stimmen werden einfach mundtot gemacht oder was? Passt halt nicht so richtig in eure Meinungsdiktatur, so andere Meinungen als eure, stimmts! Ihr seid armselig!! Tscheu MaskenKen! https://t.co/HwfqrU8YkP	991031105758334978	abusive	nan	abusive	nan
1326931582150733825	@TeamKenFM Wer schützt die Bevölkerung eigentlich vor diesem völlig inkompetenten Bankkaufmann und seinen Einflüsterern?	1252364010609160192	abusive	abusive	nan	nan
1280403366582108160	@TeamKenFM @irgendwoundwann Das Einzige von dem ich mich bedroht fühle ist von unserer Regierung und vom Mainstream. Eine Regierung sollte Angst vor Ihrem Volk haben und nicht anders herum. Ihr Verhalten Zeit das es nun langsam sowiet ist....🙏🙏🙏	1248515321272643585	not	nan	not	nan
1300873564896333827	@wmoebius @marleyHere41 @COMPACTMagazin Ist das für sie ein anderer Planet ?	1296350643846864897	not	not	not	indifferent
1324669376386289665	@Cetonia__aurata @TeamKenFM Und obwohl die meisten Menschen überhaupt nichts spüren, selbst wenn sie positiv sind, soll man deswegen die alle einsperren, habe ich sie richtig verstanden?	972452157592129538	not	nan	not	nan
1362326173955596291	Hallo @Heute_at ist Euch auch aufgefallen, dass nach dem Lockdown die Zahlen auch nach oben gingen? Aber stellt mal die Frage, warum gibt es keine Grippetote dieses Jahr? #GreatReset Wir sagen unsere Meinung. 🇩🇪 DEUTSCH &amp; DEUTLICH #deutschdeutlich https://t.co/HqxhddFp1r	1295657367133093889	not	not	nan	nan
1282382612242354183	@ZlatkoPercinic Ein Bekannter von mir meinte, er hätte die Antwort. US-Militärbasen wären eben wie der Herpes-Virus. Einmal gefangen, wird man ihn nie wieder los, allerdings bemerkt man ihn oft über längere Zeit gar nicht.	1633570850	not	not	nan	nan
1339947934071345152	@ThomasBeinhard @COMPACTMagazin ....nicht zu vergessen das wir mit deutschen Steuermilliarden noch die ganzen EU-Staaten retten.  Pleitewelle und Arbeitslose aufgrund Lockdowns...  Das kann nicht gut gehen. 🥴 https://t.co/Q3CazwNlUp	2582155903	not	nan	not	nan
1294554512854847494	@ein_beuteltier @TeamKenFM 😂You made my day. Gerade mit Deinem Spiegelbild geredet? Substanzloses Geschwätz. Kein Argumente nur Hetze. Danke. Hier mal was zu lesen: https://t.co/fVRaXpZBbk Seite 12 ist interessant, sofern Du in der Lage bist, das zu verarbeiten.	1240683665237192706	abusive	nan	abusive	nan
1360081394488250370	"Und so wird eine Kupfermine militärisches Sperrhebiet.  蚌平铜厂(地片) ""Bengping Copper Factory (abandoned site)  So geht Krieg. Wuhan ist Viren Schwerindustrie  Das sind auch Eure Kinder, die in der Virenwelt leben müssen!  Berichtet!  Alle Augen darauf!  @RolandTichy  @BILD https://t.co/SxQqfsfLBO"	884095964730019841	abusive	abusive	nan	nan
1307216535040081920	@herold_gunter @TeamKenFM https://t.co/C0nh7iBakg  https://t.co/bNwTXdq8Yn ..und jetzt kommen Sie mir nicht mit: Schwangere Frauen haben nicht mehr Stress in diesen Zeiten. Ich arbeite im Feld.	1258122027380224009	not	not	nan	nan
1347930209073438720	"@de_rt_com Wenn #kenFM Putins Propagandanutten von rt deutsch retweeted: Ist das dann schon ""sich selbst zitieren"" oder eher wie  beim Bauchredner? rt deutsch ist wie #kenFM: Fake &amp; Fuck News!"	1296726048781082624	abusive	nan	abusive	nan
1355940328734404613	"diese waren also "" geimpft "" aber ganz klar steht dieses GIFT nicht im Zusammenhang mit dem ableben sondern einzig und allein "" Corona "" !!!!   🤨 https://t.co/GOXzumBQjt"	931353144	not	not	nan	nan
1298175855223541760	@Augstein Um zu erkennen, dass solche Maßnahmen unsinnig und nicht nachvollziehbar sind, muss man kein Corona-Experte sein.; ein normaler menschlicher Verstand würde schon ausreichen.	2999837297	not	not	nan	nan
1284388610914033664	@derpullimensch @Heike_2020 Dan ist es so, das wenn man ausatmet das sich Bakterien und Viren an der Innenseite der Maske anhängen, zusammen mit Wassertröpfchen. Und was mögen Bakterien und viren am liebsten? Feuchte, warme gegende, richtig? Das lernt man ja auch in der Schule oder kriegt man mit.	972452157592129538	not	not	nan	nan
1338920779350757376	#COVID19dk #coronadebat #Covid_19 #BioNTech #PfizerBioNTech kurze Übersicht über DAS GIFT, das die Verbrecher dem Volk spritzen wollen! #Corona #plandemie #vaccination #CoronaVirusDE #Impfstoff nicht einmal den linksgrünen Kommunisten wünsche ich das.. https://t.co/CJxCcFe74c	1177528578147344384	abusive	abusive	nan	nan
